"","nodeid","parent","indv","generation","n","beta.ave","beta.diff","gamma.ave","gamma.diff"
"1601","(95, 66, 20)-(97, 83, 29)","(95, 84, 28)-(97, 83, 29)","hht15",0,NA,NA,NA,NA,NA
"1602","(95, 84, 28)-(96, 58, 17)","(87, 87, 31)-(95, 84, 28)","hht15",0,NA,NA,NA,NA,NA
"1603","(77, 83, 29)-(87, 87, 31)","(76, 142, 42)-(87, 87, 31)","hht15",0.3,2,0.736286094326183,0.0739094776831791,0.592114165892772,0.338865280006808
"1604","(75, 81, 28)-(77, 83, 29)","(77, 83, 29)-(87, 87, 31)","hht15",0,NA,NA,NA,NA,NA
"1605","(69, 80, 29)-(77, 83, 29)","(77, 83, 29)-(87, 87, 31)","hht15",0.2,2,0.852316921278056,-0.0103260032565936,1.17551942268108,0.747942850421387
"1606","(67, 77, 30)-(69, 80, 29)","(69, 80, 29)-(77, 83, 29)","hht15",0,NA,NA,NA,NA,NA
"1607","(65, 72, 42)-(69, 80, 29)","(69, 80, 29)-(77, 83, 29)","hht15",0,NA,NA,NA,NA,NA
"1608","(73, 137, 38)-(76, 142, 42)","(76, 142, 42)-(77, 158, 41)","hht15",0.3,2,0.740273486668955,0.0609096253216929,1.79476000663868,0.742371805773583
"1609","(70, 130, 43)-(73, 137, 38)","(73, 137, 38)-(76, 142, 42)","hht15",0.3,2,0.898885347688954,0.0428505375101144,1.73845507322145,1.57790963176315
"1610","(70, 130, 43)-(71, 131, 44)","(70, 130, 43)-(73, 137, 38)","hht15",0.2,2,1.067210145277,0.160792377924686,2.57069860575497,0.744975863649848
"1611","(71, 131, 44)-(72, 136, 43)","(70, 130, 43)-(71, 131, 44)","hht15",0,NA,NA,NA,NA,NA
"1612","(71, 131, 44)-(72, 129, 42)","(70, 130, 43)-(71, 131, 44)","hht15",0,NA,NA,NA,NA,NA
"1613","(65, 116, 64)-(70, 130, 43)","(70, 130, 43)-(73, 137, 38)","hht15",0,NA,NA,NA,NA,NA
"1614","(59, 117, 38)-(73, 137, 38)","(73, 137, 38)-(76, 142, 42)","hht15",0,NA,NA,NA,NA,NA
"1615","(40, 221, 37)-(92, 223, 35)","(92, 223, 35)-(101, 245, 31)","hht15",0,NA,NA,NA,NA,NA
"1616","(87, 269, 23)-(110, 263, 16)","0","hht16",1,2,0.34238745716236,0.00555452132486124,0.101683815092987,0.0059632343538142
"1617","(110, 263, 16)-(112, 264, 14)","(87, 269, 23)-(110, 263, 16)","hht16",1,2,1.16819146351558,0.819314938410276,4.40025775622834,3.8525294637895
"1618","(112, 264, 14)-(121, 279, 23)","(110, 263, 16)-(112, 264, 14)","hht16",0.9,2,0.848479851334045,-0.104716649543986,0.576955292238952,0.0829168759282534
"1619","(121, 279, 23)-(130, 269, 22)","(112, 264, 14)-(121, 279, 23)","hht16",0.3,2,0.616096436115967,-0.00628164153554779,1.11406328415825,0.35476459342557
"1620","(130, 269, 22)-(134, 251, 33)","(121, 279, 23)-(130, 269, 22)","hht16",0.3,2,0.571089838634779,-0.149184065651023,0.428172145310669,0.0327784701653981
"1621","(134, 251, 33)-(136, 244, 41)","(130, 269, 22)-(134, 251, 33)","hht16",0,NA,NA,NA,NA,NA
"1622","(134, 251, 33)-(135, 242, 33)","(130, 269, 22)-(134, 251, 33)","hht16",0.2,2,0.647130709144582,-0.0135234584895021,1.62643198372838,0.366304750773678
"1623","(135, 242, 33)-(142, 232, 33)","(134, 251, 33)-(135, 242, 33)","hht16",0,NA,NA,NA,NA,NA
"1624","(122, 231, 39)-(135, 242, 33)","(134, 251, 33)-(135, 242, 33)","hht16",0,NA,NA,NA,NA,NA
"1625","(127, 263, 19)-(130, 269, 22)","(121, 279, 23)-(130, 269, 22)","hht16",0.2,2,0.475893919787336,0.0114645427606049,0.954452957886148,0.68952858577877
"1626","(127, 263, 19)-(130, 246, 14)","(127, 263, 19)-(130, 269, 22)","hht16",0,NA,NA,NA,NA,NA
"1627","(127, 263, 19)-(129, 263, 17)","(127, 263, 19)-(130, 269, 22)","hht16",0,NA,NA,NA,NA,NA
"1628","(111, 281, 27)-(121, 279, 23)","(112, 264, 14)-(121, 279, 23)","hht16",0.8,2,1.0348398815195,0.296249739784822,1.64985463246922,0.292754447521869
"1629","(111, 281, 27)-(122, 292, 28)","(111, 281, 27)-(121, 279, 23)","hht16",0.3,2,0.723178371566748,-0.0972856239313362,1.98807879166957,0.274008463588071
"1630","(122, 292, 28)-(148, 313, 21)","(111, 281, 27)-(122, 292, 28)","hht16",0,NA,NA,NA,NA,NA
"1631","(122, 292, 28)-(134, 315, 31)","(111, 281, 27)-(122, 292, 28)","hht16",0.3,2,0.48865924627119,0.154232609290795,0.0690072278147577,0.0213205019338949
"1632","(134, 315, 31)-(135, 315, 32)","(122, 292, 28)-(134, 315, 31)","hht16",0.2,2,1.09186331462388,-0.110223356553627,7.43760129659644,5.01548159004528
"1633","(135, 315, 32)-(149, 317, 38)","(134, 315, 31)-(135, 315, 32)","hht16",0,NA,NA,NA,NA,NA
"1634","(135, 315, 32)-(137, 317, 30)","(134, 315, 31)-(135, 315, 32)","hht16",0,NA,NA,NA,NA,NA
"1635","(133, 317, 30)-(134, 315, 31)","(122, 292, 28)-(134, 315, 31)","hht16",0,NA,NA,NA,NA,NA
"1636","(103, 294, 21)-(111, 281, 27)","(111, 281, 27)-(121, 279, 23)","hht16",0.8,2,0.486724804029263,0.129285175186043,0.192964148966902,0.0686440394272592
"1637","(103, 294, 21)-(105, 296, 20)","(103, 294, 21)-(111, 281, 27)","hht16",0.7,2,2.43949550593509,-0.0945291722229606,5.2758331658201,0.285916587410405
"1638","(105, 296, 20)-(115, 296, 17)","(103, 294, 21)-(105, 296, 20)","hht16",0.4,2,0.350939265588744,0.147567308754742,0.54686877719433,0.483987507922539
"1639","(115, 296, 17)-(115, 297, 17)","(105, 296, 20)-(115, 296, 17)","hht16",0.4,2,3.60461389790777,-0.518129753020418,14.937509263022,2.4353076518538
"1640","(115, 297, 17)-(127, 300, 15)","(115, 296, 17)-(115, 297, 17)","hht16",0,NA,NA,NA,NA,NA
"1641","(111, 297, 10)-(115, 297, 17)","(115, 296, 17)-(115, 297, 17)","hht16",0.3,2,0.395980314844412,0.0648247326746312,0.240603763332101,0.0475006816383642
"1642","(110, 297, 7)-(111, 297, 10)","(111, 297, 10)-(115, 297, 17)","hht16",0.2,2,0.411403873358932,0.016068834293602,1.08801071409965,0.595828443001209
"1643","(109, 298, 6)-(110, 297, 7)","(110, 297, 7)-(111, 297, 10)","hht16",0,NA,NA,NA,NA,NA
"1644","(106, 294, 5)-(110, 297, 7)","(110, 297, 7)-(111, 297, 10)","hht16",0,NA,NA,NA,NA,NA
"1645","(110, 295, 10)-(111, 297, 10)","(111, 297, 10)-(115, 297, 17)","hht16",0.2,2,1.45104660232295,0.554822860235479,3.59192618754815,1.5169354455422
"1646","(110, 295, 10)-(113, 293, 7)","(110, 295, 10)-(111, 297, 10)","hht16",0,NA,NA,NA,NA,NA
"1647","(105, 295, 8)-(110, 295, 10)","(110, 295, 10)-(111, 297, 10)","hht16",0,NA,NA,NA,NA,NA
"1648","(115, 296, 7)-(115, 296, 17)","(105, 296, 20)-(115, 296, 17)","hht16",0,NA,NA,NA,NA,NA
"1649","(105, 296, 20)-(108, 308, 17)","(103, 294, 21)-(105, 296, 20)","hht16",0.5,2,0.719920303502602,-0.0815402152091993,0.520399340236428,0.0813532637980127
"1650","(108, 308, 17)-(113, 309, 15)","(105, 296, 20)-(108, 308, 17)","hht16",0.5,2,0.823590183857021,-0.0454978489296692,0.679657690438702,0.0464628687765737
"1651","(113, 309, 15)-(117, 309, 15)","(108, 308, 17)-(113, 309, 15)","hht16",0.4,2,0.8409799240994,-0.146517321738272,2.2981368290074,0.298963692239031
"1652","(117, 309, 15)-(123, 308, 12)","(113, 309, 15)-(117, 309, 15)","hht16",0.3,2,0.659968049949844,0.139682638142768,0.520341689869381,0.233230379566842
"1653","(123, 308, 12)-(125, 310, 12)","(117, 309, 15)-(123, 308, 12)","hht16",0.3,2,0.883146417306897,-0.0516653394961498,1.19894930426904,0.0546168239780396
"1654","(125, 310, 12)-(127, 311, 10)","(123, 308, 12)-(125, 310, 12)","hht16",0.2,2,0.641173262572608,-0.113565824701597,1.42067625928504,0.0162596912464434
"1655","(127, 311, 10)-(130, 311, 12)","(125, 310, 12)-(127, 311, 10)","hht16",0,NA,NA,NA,NA,NA
"1656","(127, 311, 10)-(128, 313, 8)","(125, 310, 12)-(127, 311, 10)","hht16",0,NA,NA,NA,NA,NA
"1657","(123, 312, 10)-(125, 310, 12)","(123, 308, 12)-(125, 310, 12)","hht16",0,NA,NA,NA,NA,NA
"1658","(123, 308, 12)-(125, 304, 13)","(117, 309, 15)-(123, 308, 12)","hht16",0.2,2,0.293047006471415,0.0210397680270782,0.4359912092866,0
"1659","(125, 304, 13)-(127, 305, 11)","(123, 308, 12)-(125, 304, 13)","hht16",0,NA,NA,NA,NA,NA
"1660","(125, 304, 13)-(126, 306, 15)","(123, 308, 12)-(125, 304, 13)","hht16",0,NA,NA,NA,NA,NA
"1661","(117, 309, 15)-(120, 317, 12)","(113, 309, 15)-(117, 309, 15)","hht16",0,NA,NA,NA,NA,NA
"1662","(111, 313, 13)-(113, 309, 15)","(108, 308, 17)-(113, 309, 15)","hht16",0.2,2,0.933370639825054,0.0121783910656398,1.42522294965948,0.479897780412749
"1663","(111, 313, 13)-(112, 317, 11)","(111, 313, 13)-(113, 309, 15)","hht16",0,NA,NA,NA,NA,NA
"1664","(107, 314, 8)-(111, 313, 13)","(111, 313, 13)-(113, 309, 15)","hht16",0,NA,NA,NA,NA,NA
"1665","(102, 315, 16)-(108, 308, 17)","(105, 296, 20)-(108, 308, 17)","hht16",0,NA,NA,NA,NA,NA
"1666","(98, 297, 22)-(103, 294, 21)","(103, 294, 21)-(111, 281, 27)","hht16",0.7,2,1.05083243002502,0.127850620098415,1.00295105036434,0.64296942124767
"1667","(97, 303, 16)-(98, 297, 22)","(98, 297, 22)-(103, 294, 21)","hht16",0.3,2,0.674239096674833,-0.18067973601557,0.572444273073876,0.0139948720930572
"1668","(95, 307, 12)-(97, 303, 16)","(97, 303, 16)-(98, 297, 22)","hht16",0,NA,NA,NA,NA,NA
"1669","(95, 302, 12)-(97, 303, 16)","(97, 303, 16)-(98, 297, 22)","hht16",0.2,2,0.300849991723652,0.0218575135269927,0.606656766471339,0.147821297790352
"1670","(95, 302, 12)-(97, 299, 10)","(95, 302, 12)-(97, 303, 16)","hht16",0,NA,NA,NA,NA,NA
"1671","(93, 304, 12)-(95, 302, 12)","(95, 302, 12)-(97, 303, 16)","hht16",0,NA,NA,NA,NA,NA
"1672","(96, 296, 22)-(98, 297, 22)","(98, 297, 22)-(103, 294, 21)","hht16",0.5,2,1.15411657849897,0.433100905459512,2.81541490665764,1.60272165222024
"1673","(94, 296, 20)-(96, 296, 22)","(96, 296, 22)-(98, 297, 22)","hht16",0.3,2,1.54363081105609,-0.032167384195529,5.76112068226447,3.56701497046324
"1674","(90, 297, 17)-(94, 296, 20)","(94, 296, 20)-(96, 296, 22)","hht16",0.2,3,0.652781903385183,NA,1.70068323397414,NA
"1675","(90, 297, 17)-(91, 302, 11)","(90, 297, 17)-(94, 296, 20)","hht16",0,NA,NA,NA,NA,NA
"1676","(90, 297, 17)-(90, 298, 11)","(90, 297, 17)-(94, 296, 20)","hht16",0,NA,NA,NA,NA,NA
"1677","(82, 298, 15)-(90, 297, 17)","(90, 297, 17)-(94, 296, 20)","hht16",0,NA,NA,NA,NA,NA
"1678","(84, 312, 15)-(94, 296, 20)","(94, 296, 20)-(96, 296, 22)","hht16",0.3,2,0.528200493001455,0.0887180799217124,0.697824713583751,0.488380477632125
"1679","(84, 312, 15)-(97, 317, 12)","(84, 312, 15)-(94, 296, 20)","hht16",0,NA,NA,NA,NA,NA
"1680","(84, 309, 12)-(84, 312, 15)","(84, 312, 15)-(94, 296, 20)","hht16",0.2,2,0.579899445775694,-0.115124296193934,0.618760171078905,0.121925272921339
"1681","(83, 310, 10)-(84, 309, 12)","(84, 309, 12)-(84, 312, 15)","hht16",0,NA,NA,NA,NA,NA
"1682","(83, 308, 10)-(84, 309, 12)","(84, 309, 12)-(84, 312, 15)","hht16",0,NA,NA,NA,NA,NA
"1683","(89, 290, 25)-(96, 296, 22)","(96, 296, 22)-(98, 297, 22)","hht16",0.5,2,0.842239985284306,-0.0535317369250351,2.01316212928425,0.86914349118924
"1684","(80, 296, 27)-(89, 290, 25)","(89, 290, 25)-(96, 296, 22)","hht16",0.4,2,0.586587119641438,-0.0936696925437705,0.858210774602782,0.306466550230608
"1685","(76, 300, 28)-(80, 296, 27)","(80, 296, 27)-(89, 290, 25)","hht16",0.3,2,0.723945601209811,-0.0540316439754291,1.77146940271812,0.642457262510574
"1686","(73, 306, 29)-(76, 300, 28)","(76, 300, 28)-(80, 296, 27)","hht16",0.3,2,0.565061272155168,0.192019148952098,0.762900941749643,0.237099058250357
"1687","(72, 312, 28)-(73, 306, 29)","(73, 306, 29)-(76, 300, 28)","hht16",0.2,2,0.829605746167011,0.184452323606697,0.890310114452804,0.123536712386149
"1688","(72, 312, 28)-(74, 317, 28)","(72, 312, 28)-(73, 306, 29)","hht16",0,NA,NA,NA,NA,NA
"1689","(68, 317, 27)-(72, 312, 28)","(72, 312, 28)-(73, 306, 29)","hht16",0,NA,NA,NA,NA,NA
"1690","(71, 306, 32)-(73, 306, 29)","(73, 306, 29)-(76, 300, 28)","hht16",0,NA,NA,NA,NA,NA
"1691","(63, 303, 25)-(76, 300, 28)","(76, 300, 28)-(80, 296, 27)","hht16",0.2,2,0.499418625289691,0.0927779858571999,0.798913836463371,0.473277535298421
"1692","(61, 307, 26)-(63, 303, 25)","(63, 303, 25)-(76, 300, 28)","hht16",0,NA,NA,NA,NA,NA
"1693","(48, 311, 19)-(63, 303, 25)","(63, 303, 25)-(76, 300, 28)","hht16",0,NA,NA,NA,NA,NA
"1694","(71, 288, 32)-(80, 296, 27)","(80, 296, 27)-(89, 290, 25)","hht16",0.3,2,0.585176274698786,0.17573352069169,0.839352320204747,0.61510262714974
"1695","(69, 290, 31)-(71, 288, 32)","(71, 288, 32)-(80, 296, 27)","hht16",0.2,2,0.91520233464308,-0.0342328165230961,0.608414502245678,0.164673446702289
"1696","(69, 290, 31)-(69, 292, 32)","(69, 290, 31)-(71, 288, 32)","hht16",0,NA,NA,NA,NA,NA
"1697","(68, 289, 31)-(69, 290, 31)","(69, 290, 31)-(71, 288, 32)","hht16",0,NA,NA,NA,NA,NA
"1698","(59, 284, 42)-(71, 288, 32)","(71, 288, 32)-(80, 296, 27)","hht16",0.2,2,0.647953291528324,0.098565402775186,0.300111759404576,0.00429482695275102
"1699","(57, 288, 43)-(59, 284, 42)","(59, 284, 42)-(71, 288, 32)","hht16",0,NA,NA,NA,NA,NA
"1700","(54, 284, 43)-(59, 284, 42)","(59, 284, 42)-(71, 288, 32)","hht16",0,NA,NA,NA,NA,NA
"1701","(74, 285, 20)-(89, 290, 25)","(89, 290, 25)-(96, 296, 22)","hht16",0,NA,NA,NA,NA,NA
"1702","(111, 265, 13)-(112, 264, 14)","(110, 263, 16)-(112, 264, 14)","hht16",0.4,2,5.23695140136075,1.12726543194397,4.69268931528276,2.73881468946361
"1703","(111, 265, 13)-(111, 268, 12)","(111, 265, 13)-(112, 264, 14)","hht16",0.3,2,1.17327390519035,0.0313086739866768,2.35826801676291,0.534161587127963
"1704","(111, 268, 12)-(114, 272, 9)","(111, 265, 13)-(111, 268, 12)","hht16",0.3,2,0.788703505872304,0.0661209168957865,0.790498089524039,0.229342901823725
"1705","(114, 272, 9)-(116, 274, 7)","(111, 268, 12)-(114, 272, 9)","hht16",0.2,2,0.574522325240352,-0.0456911856641541,1.44489966050661,0.0320381502784952
"1706","(116, 274, 7)-(118, 277, 4)","(114, 272, 9)-(116, 274, 7)","hht16",0,NA,NA,NA,NA,NA
"1707","(115, 278, 5)-(116, 274, 7)","(114, 272, 9)-(116, 274, 7)","hht16",0,NA,NA,NA,NA,NA
"1708","(114, 272, 9)-(114, 273, 4)","(111, 268, 12)-(114, 272, 9)","hht16",0,NA,NA,NA,NA,NA
"1709","(105, 272, 6)-(111, 268, 12)","(111, 265, 13)-(111, 268, 12)","hht16",0,NA,NA,NA,NA,NA
"1710","(109, 262, 4)-(111, 265, 13)","(111, 265, 13)-(112, 264, 14)","hht16",0,NA,NA,NA,NA,NA
"1711","(110, 263, 16)-(111, 261, 17)","(87, 269, 23)-(110, 263, 16)","hht16",0.9,2,2.64417563471539,-0.257066683351409,6.32438253775705,0.0705241903834821
"1712","(111, 261, 17)-(120, 262, 27)","(110, 263, 16)-(111, 261, 17)","hht16",0.8,2,0.748025825355363,0.11577930746277,0.529488951060449,0.0998737835136579
"1713","(120, 262, 27)-(127, 267, 33)","(111, 261, 17)-(120, 262, 27)","hht16",0.8,2,0.476462917273944,0.0237140647443498,0.519319389090258,0.140407442683556
"1714","(127, 267, 33)-(130, 271, 37)","(120, 262, 27)-(127, 267, 33)","hht16",0.3,2,0.412028910514835,0.124527128842243,2.09375032486335,1.85653170850214
"1715","(130, 271, 37)-(131, 272, 38)","(127, 267, 33)-(130, 271, 37)","hht16",0.3,2,1.55210083547297,-0.334758260688402,3.27466087753836,1.44893813543324
"1716","(131, 272, 38)-(137, 276, 40)","(130, 271, 37)-(131, 272, 38)","hht16",0,NA,NA,NA,NA,NA
"1717","(130, 270, 40)-(131, 272, 38)","(130, 271, 37)-(131, 272, 38)","hht16",0.2,2,0.552503918202851,0.104405665113017,1.65747816180666,0.125085995675751
"1718","(130, 270, 40)-(132, 270, 44)","(130, 270, 40)-(131, 272, 38)","hht16",0,NA,NA,NA,NA,NA
"1719","(127, 267, 42)-(130, 270, 40)","(130, 270, 40)-(131, 272, 38)","hht16",0,NA,NA,NA,NA,NA
"1720","(124, 295, 42)-(130, 271, 37)","(127, 267, 33)-(130, 271, 37)","hht16",0,NA,NA,NA,NA,NA
"1721","(127, 267, 33)-(129, 270, 32)","(120, 262, 27)-(127, 267, 33)","hht16",0.8,2,1.2937155506866,-0.19295444909283,1.82424661886618,0.221819058208493
"1722","(129, 270, 32)-(135, 269, 28)","(127, 267, 33)-(129, 270, 32)","hht16",0.2,2,0.526183079784099,-0.0285718102530334,1.68377602008987,0.318500312475163
"1723","(135, 269, 28)-(150, 271, 26)","(129, 270, 32)-(135, 269, 28)","hht16",0,NA,NA,NA,NA,NA
"1724","(135, 269, 28)-(141, 269, 19)","(129, 270, 32)-(135, 269, 28)","hht16",0,NA,NA,NA,NA,NA
"1725","(129, 270, 32)-(130, 276, 31)","(127, 267, 33)-(129, 270, 32)","hht16",0.7,2,0.618144696312159,0.0469224853548829,1.13189871895549,0.410789644668675
"1726","(130, 276, 31)-(131, 283, 35)","(129, 270, 32)-(130, 276, 31)","hht16",0.7,2,0.832170391077031,-0.153175297123484,1.5922949965058,0.819821130950906
"1727","(131, 283, 35)-(133, 288, 33)","(130, 276, 31)-(131, 283, 35)","hht16",0.5,2,0.447784538465167,0.0890102668113139,1.40566780602186,1.22707315010324
"1728","(133, 288, 33)-(146, 301, 28)","(131, 283, 35)-(133, 288, 33)","hht16",0.2,2,0.659695926630613,-0.0229859269117936,0.349422262987694,0.024320508549256
"1729","(146, 301, 28)-(152, 300, 28)","(133, 288, 33)-(146, 301, 28)","hht16",0,NA,NA,NA,NA,NA
"1730","(146, 301, 28)-(150, 306, 29)","(133, 288, 33)-(146, 301, 28)","hht16",0,NA,NA,NA,NA,NA
"1731","(133, 288, 33)-(133, 289, 34)","(131, 283, 35)-(133, 288, 33)","hht16",0.5,2,2.02942181819457,-0.128803389438331,3.042299825678,1.11011639157539
"1732","(133, 289, 34)-(135, 291, 34)","(133, 288, 33)-(133, 289, 34)","hht16",0.4,2,0.622284400838193,0.051813648251328,2.2606664801693,1.407113113751
"1733","(135, 291, 34)-(143, 295, 36)","(133, 289, 34)-(135, 291, 34)","hht16",0,NA,NA,NA,NA,NA
"1734","(134, 293, 34)-(135, 291, 34)","(133, 289, 34)-(135, 291, 34)","hht16",0.3,2,1.5261042890194,-0.15367787862609,4.78013625588898,1.80317331360935
"1735","(134, 293, 34)-(139, 306, 32)","(134, 293, 34)-(135, 291, 34)","hht16",0.3,2,0.632698727537922,0.0408907856981321,0.483133068405725,0.298925833179231
"1736","(139, 306, 32)-(144, 316, 33)","(134, 293, 34)-(139, 306, 32)","hht16",0.2,2,0.97843717658075,-0.0845633532107831,0.0971149885128032,0.0166623010318668
"1737","(144, 316, 33)-(145, 317, 33)","(139, 306, 32)-(144, 316, 33)","hht16",0,NA,NA,NA,NA,NA
"1738","(144, 316, 33)-(144, 317, 33)","(139, 306, 32)-(144, 316, 33)","hht16",0,NA,NA,NA,NA,NA
"1739","(139, 306, 32)-(139, 308, 30)","(134, 293, 34)-(139, 306, 32)","hht16",0,NA,NA,NA,NA,NA
"1740","(132, 299, 35)-(134, 293, 34)","(134, 293, 34)-(135, 291, 34)","hht16",0.2,2,0.685387896802694,0.152398170255722,2.46540858486211,0.621514524298298
"1741","(132, 299, 35)-(137, 309, 38)","(132, 299, 35)-(134, 293, 34)","hht16",0,NA,NA,NA,NA,NA
"1742","(127, 317, 32)-(132, 299, 35)","(132, 299, 35)-(134, 293, 34)","hht16",0,NA,NA,NA,NA,NA
"1743","(131, 290, 38)-(133, 289, 34)","(133, 288, 33)-(133, 289, 34)","hht16",0.2,2,0.605789104283932,0.128159640529356,1.95699291988381,0.641953016437817
"1744","(131, 290, 38)-(142, 297, 43)","(131, 290, 38)-(133, 289, 34)","hht16",0,NA,NA,NA,NA,NA
"1745","(129, 292, 44)-(131, 290, 38)","(131, 290, 38)-(133, 289, 34)","hht16",0,NA,NA,NA,NA,NA
"1746","(129, 268, 48)-(131, 283, 35)","(130, 276, 31)-(131, 283, 35)","hht16",0,NA,NA,NA,NA,NA
"1747","(130, 276, 31)-(131, 279, 29)","(129, 270, 32)-(130, 276, 31)","hht16",0.3,2,0.804222459031888,-0.123802233305941,2.79358350432984,0.500352074068094
"1748","(131, 279, 29)-(141, 284, 20)","(130, 276, 31)-(131, 279, 29)","hht16",0,NA,NA,NA,NA,NA
"1749","(131, 279, 29)-(135, 288, 27)","(130, 276, 31)-(131, 279, 29)","hht16",0.2,2,0.629364015617396,0.0315189487645558,1.02719969113758,0.566795334823913
"1750","(135, 288, 27)-(148, 295, 25)","(131, 279, 29)-(135, 288, 27)","hht16",0,NA,NA,NA,NA,NA
"1751","(134, 292, 25)-(135, 288, 27)","(131, 279, 29)-(135, 288, 27)","hht16",0,NA,NA,NA,NA,NA
"1752","(120, 262, 27)-(124, 257, 30)","(111, 261, 17)-(120, 262, 27)","hht16",0.3,2,0.499920031259818,-0.184715093360662,2.10770596922991,1.27698318055458
"1753","(124, 257, 30)-(132, 238, 39)","(120, 262, 27)-(124, 257, 30)","hht16",0,NA,NA,NA,NA,NA
"1754","(124, 257, 30)-(126, 254, 29)","(120, 262, 27)-(124, 257, 30)","hht16",0.3,2,0.637891510940634,-0.27939954529124,2.4750385156407,1.32709175281518
"1755","(126, 254, 29)-(129, 250, 27)","(124, 257, 30)-(126, 254, 29)","hht16",0.2,2,0.440907881182096,-0.0359171236609269,1.07949450618203,0.355073634779468
"1756","(129, 242, 23)-(129, 250, 27)","(126, 254, 29)-(129, 250, 27)","hht16",0,NA,NA,NA,NA,NA
"1757","(128, 246, 29)-(129, 250, 27)","(126, 254, 29)-(129, 250, 27)","hht16",0,NA,NA,NA,NA,NA
"1758","(123, 232, 28)-(126, 254, 29)","(124, 257, 30)-(126, 254, 29)","hht16",0,NA,NA,NA,NA,NA
"1759","(99, 249, 15)-(111, 261, 17)","(110, 263, 16)-(111, 261, 17)","hht16",0.8,2,0.656426876678394,0.0982232644370685,0.228842902569739,0.0949740127177085
"1760","(99, 247, 16)-(99, 249, 15)","(99, 249, 15)-(111, 261, 17)","hht16",0.8,2,1.89512477363567,-0.174216405081413,8.22371101263459,1.90620765933914
"1761","(99, 247, 16)-(107, 244, 26)","(99, 247, 16)-(99, 249, 15)","hht16",0.3,2,0.718212609191018,0.267884862803867,4.43818639011657,1.74719542824953
"1762","(107, 244, 26)-(113, 208, 28)","(99, 247, 16)-(107, 244, 26)","hht16",0.2,2,0.510763105856849,0.0853022817818009,1.31808705450869,1.17037708668056
"1763","(113, 208, 28)-(189, 235, 28)","(107, 244, 26)-(113, 208, 28)","hht16",0,NA,NA,NA,NA,NA
"1764","(111, 203, 29)-(113, 208, 28)","(107, 244, 26)-(113, 208, 28)","hht16",0,NA,NA,NA,NA,NA
"1765","(107, 244, 26)-(112, 317, 26)","(99, 247, 16)-(107, 244, 26)","hht16",0,NA,NA,NA,NA,NA
"1766","(99, 227, 18)-(99, 247, 16)","(99, 247, 16)-(99, 249, 15)","hht16",0.7,2,0.442331386176195,0.0212864455307347,1.01330336155319,0.859912273161425
"1767","(99, 227, 18)-(110, 188, 22)","(99, 227, 18)-(99, 247, 16)","hht16",0.7,2,0.792903776787886,0.275605596520092,0.449322603534757,0.359766031680553
"1768","(110, 188, 22)-(117, 154, 22)","(99, 227, 18)-(110, 188, 22)","hht16",0.5,2,0.730822403630838,-0.114707255739433,0.2050871791657,0.0434382960684838
"1769","(117, 150, 23)-(117, 154, 22)","(110, 188, 22)-(117, 154, 22)","hht16",0.5,2,0.844087064399341,0.0720694442232834,3.56486133060461,1.78431736463156
"1770","(117, 150, 23)-(119, 124, 27)","(117, 150, 23)-(117, 154, 22)","hht16",0.4,2,0.790618284666919,0.182573315636456,1.42366286410371,0.870416702355586
"1771","(119, 124, 27)-(131, 113, 27)","(117, 150, 23)-(119, 124, 27)","hht16",0.2,2,0.70314718978638,0.046822601245519,0.431330593429727,0.121801361567938
"1772","(131, 113, 27)-(135, 110, 28)","(119, 124, 27)-(131, 113, 27)","hht16",0,NA,NA,NA,NA,NA
"1773","(125, 109, 24)-(131, 113, 27)","(119, 124, 27)-(131, 113, 27)","hht16",0,NA,NA,NA,NA,NA
"1774","(109, 78, 27)-(119, 124, 27)","(117, 150, 23)-(119, 124, 27)","hht16",0.4,2,0.644470367998104,-0.057356268372101,0.054616739529551,0.0121437361759362
"1775","(109, 78, 27)-(111, 76, 28)","(109, 78, 27)-(119, 124, 27)","hht16",0.3,2,0.931065354661324,-0.0312771462842773,9.61708293705203,5.94578665464572
"1776","(111, 76, 28)-(121, 75, 25)","(109, 78, 27)-(111, 76, 28)","hht16",0.3,2,0.694869304652916,0.0930408799324017,0.686916955671214,0.118490962116995
"1777","(121, 75, 25)-(128, 74, 28)","(111, 76, 28)-(121, 75, 25)","hht16",0.2,2,0.863416829387357,0.0334528313400048,1.29816448134422,1.04197873781458
"1778","(128, 74, 28)-(129, 72, 28)","(121, 75, 25)-(128, 74, 28)","hht16",0,NA,NA,NA,NA,NA
"1779","(128, 65, 44)-(128, 74, 28)","(121, 75, 25)-(128, 74, 28)","hht16",0,NA,NA,NA,NA,NA
"1780","(121, 75, 25)-(126, 73, 23)","(111, 76, 28)-(121, 75, 25)","hht16",0,NA,NA,NA,NA,NA
